source_file,subject_id,trial_index,time_elapsed,rt,stimulus,image_idx,occurrence,is_repeat,repeat_lag,response,correct_response,correct,correct_at_second_occurrence
n_back_971564.csv,971564,7,21698,1407.89999999851,../../images/n_back/im161.png,161,1,False,0,0.0,0.0,True,
n_back_971564.csv,971564,9,22950,748.0,../../images/n_back/im161.png,161,2,True,1,1.0,1.0,True,True
n_back_971564.csv,971564,11,24547,1093.10000000149,../../images/n_back/im115.png,115,1,False,0,0.0,0.0,True,
n_back_971564.csv,971564,13,25922,866.0,../../images/n_back/im123.png,123,1,False,0,0.0,0.0,True,
n_back_971564.csv,971564,15,27266,838.1999999992549,../../images/n_back/im66.png,66,1,False,0,0.0,0.0,True,
n_back_971564.csv,971564,17,28447,677.2000000029802,../../images/n_back/im153.png,153,1,False,0,0.0,0.0,True,
n_back_971564.csv,971564,19,29599,636.5,../../images/n_back/im31.png,31,1,False,0,0.0,0.0,True,
n_back_971564.csv,971564,21,30710,601.1999999992549,../../images/n_back/im47.png,47,1,False,0,0.0,0.0,True,
n_back_971564.csv,971564,23,31984,759.6000000014901,../../images/n_back/im26.png,26,1,False,0,0.0,0.0,True,
n_back_971564.csv,971564,25,32973,483.6999999992549,../../images/n_back/im128.png,128,1,False,0,0.0,0.0,True,
n_back_971564.csv,971564,27,34105,616.6000000014901,../../images/n_back/im96.png,96,1,False,0,0.0,0.0,True,
n_back_971564.csv,971564,29,35231,619.3999999985099,../../images/n_back/im32.png,32,1,False,0,0.0,0.0,True,
n_back_971564.csv,971564,31,36506,764.6000000014901,../../images/n_back/im115.png,115,2,True,10,1.0,1.0,True,True
n_back_971564.csv,971564,33,37952,944.1999999992548,../../images/n_back/im120.png,120,1,False,0,0.0,0.0,True,
n_back_971564.csv,971564,35,39358,893.7999999970198,../../images/n_back/im22.png,22,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,7,38245,1717.300000011921,../../images/project_n_back/im39.png,39,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,9,40125,1371.5999999642372,../../images/project_n_back/im41.png,41,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,11,42137,1499.2999999523165,../../images/project_n_back/im2.png,2,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,13,43976,1334.0,../../images/project_n_back/im48.png,48,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,15,45935,1448.600000023842,../../images/project_n_back/im50.png,50,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,17,47755,1314.0,../../images/project_n_back/im44.png,44,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,19,49458,1198.699999988079,../../images/project_n_back/im33.png,33,1,False,0,1.0,0.0,False,
n_back_495571.csv,495571,21,51110,1140.5,../../images/project_n_back/im35.png,35,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,23,53299,1685.699999988079,../../images/project_n_back/im40.png,40,1,False,0,1.0,0.0,False,
n_back_495571.csv,495571,25,55136,1334.0,../../images/project_n_back/im27.png,27,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,27,56954,1312.899999976158,../../images/project_n_back/im24.png,24,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,29,59800,2340.700000047684,../../images/project_n_back/im41.png,41,2,True,10,1.0,1.0,True,True
n_back_495571.csv,495571,31,61458,1150.0,../../images/project_n_back/im2.png,2,2,True,10,1.0,1.0,True,True
n_back_495571.csv,495571,33,64037,2063.800000011921,../../images/project_n_back/im53.png,53,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,35,66724,2180.5,../../images/project_n_back/im50.png,50,2,True,10,0.0,1.0,False,False
n_back_495571.csv,495571,37,68489,1246.300000011921,../../images/project_n_back/im46.png,46,1,False,0,1.0,0.0,False,
n_back_495571.csv,495571,39,70571,1572.199999988079,../../images/project_n_back/im3.png,3,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,41,72372,1296.100000023842,../../images/project_n_back/im26.png,26,1,False,0,1.0,0.0,False,
n_back_495571.csv,495571,43,74568,1686.899999976158,../../images/project_n_back/im40.png,40,2,True,10,1.0,1.0,True,True
n_back_495571.csv,495571,45,76173,1099.9000000357628,../../images/project_n_back/im36.png,36,1,False,0,1.0,0.0,False,
n_back_495571.csv,495571,47,78215,1539.0,../../images/project_n_back/im21.png,21,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,49,80222,1503.699999988079,../../images/project_n_back/im10.png,10,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,51,82467,1741.2999999523165,../../images/project_n_back/im52.png,52,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,53,84417,1447.800000011921,../../images/project_n_back/im19.png,19,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,55,87367,2434.599999964237,../../images/project_n_back/im42.png,42,1,False,0,1.0,0.0,False,
n_back_495571.csv,495571,57,88776,902.1999999880792,../../images/project_n_back/im56.png,56,1,False,0,1.0,0.0,False,
n_back_495571.csv,495571,59,90547,1265.300000011921,../../images/project_n_back/im17.png,17,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,61,92239,1182.699999988079,../../images/project_n_back/im31.png,31,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,63,94192,1448.399999976158,../../images/project_n_back/im49.png,49,1,False,0,1.0,0.0,False,
n_back_495571.csv,495571,65,96155,1457.100000023842,../../images/project_n_back/im32.png,32,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,67,98033,1372.5,../../images/project_n_back/im21.png,21,2,True,10,0.0,1.0,False,False
n_back_495571.csv,495571,69,100045,1507.800000011921,../../images/project_n_back/im10.png,10,2,True,10,1.0,1.0,True,True
n_back_495571.csv,495571,71,102524,1970.1000000238416,../../images/project_n_back/im52.png,52,2,True,10,0.0,1.0,False,False
n_back_495571.csv,495571,73,104154,1126.899999976158,../../images/project_n_back/im47.png,47,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,75,106187,1526.199999988079,../../images/project_n_back/im42.png,42,2,True,10,1.0,1.0,True,True
n_back_495571.csv,495571,77,107943,1252.9000000357628,../../images/project_n_back/im38.png,38,1,False,0,1.0,0.0,False,
n_back_495571.csv,495571,79,110609,2162.800000011921,../../images/project_n_back/im55.png,55,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,81,112854,1736.100000023842,../../images/project_n_back/im31.png,31,2,True,10,1.0,1.0,True,True
n_back_495571.csv,495571,83,114850,1490.0,../../images/project_n_back/im13.png,13,1,False,0,1.0,0.0,False,
n_back_495571.csv,495571,85,116450,1092.5,../../images/project_n_back/im32.png,32,2,True,10,1.0,1.0,True,True
n_back_495571.csv,495571,87,117944,983.7000000476836,../../images/project_n_back/im22.png,22,1,False,0,1.0,0.0,False,
n_back_495571.csv,495571,89,119612,1159.0,../../images/project_n_back/im51.png,51,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,91,120998,881.1000000238419,../../images/project_n_back/im30.png,30,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,93,123364,1851.200000047684,../../images/project_n_back/im34.png,34,1,False,0,1.0,0.0,False,
n_back_495571.csv,495571,95,125296,1419.5,../../images/project_n_back/im23.png,23,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,97,126954,1150.2000000476835,../../images/project_n_back/im4.png,4,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,99,128710,1249.199999988079,../../images/project_n_back/im14.png,14,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,101,131534,2309.0,../../images/project_n_back/im29.png,29,1,False,0,1.0,0.0,False,
n_back_495571.csv,495571,103,133101,1058.399999976158,../../images/project_n_back/im28.png,28,1,False,0,1.0,0.0,False,
n_back_495571.csv,495571,105,135661,2050.100000023842,../../images/project_n_back/im54.png,54,1,False,0,1.0,0.0,False,
n_back_495571.csv,495571,107,137172,994.1999999880792,../../images/project_n_back/im22.png,22,2,True,10,1.0,1.0,True,True
n_back_495571.csv,495571,109,139516,1829.2999999523165,../../images/project_n_back/im51.png,51,2,True,10,0.0,1.0,False,False
n_back_495571.csv,495571,111,141110,1079.5,../../images/project_n_back/im30.png,30,2,True,10,0.0,1.0,False,False
n_back_495571.csv,495571,113,143214,1600.800000011921,../../images/project_n_back/im58.png,58,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,115,145300,1574.600000023842,../../images/project_n_back/im18.png,18,1,False,0,1.0,0.0,False,
n_back_495571.csv,495571,117,148544,2735.900000035763,../../images/project_n_back/im59.png,59,1,False,0,1.0,0.0,False,
n_back_495571.csv,495571,119,150315,1259.0999999642372,../../images/project_n_back/im20.png,20,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,121,152608,1789.699999988079,../../images/project_n_back/im25.png,25,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,123,154622,1504.100000023842,../../images/project_n_back/im6.png,6,1,False,0,1.0,0.0,False,
n_back_495571.csv,495571,125,156558,1427.4000000357628,../../images/project_n_back/im45.png,45,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,127,158574,1500.699999988079,../../images/project_n_back/im7.png,7,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,129,161483,2394.399999976158,../../images/project_n_back/im57.png,57,1,False,0,1.0,0.0,False,
n_back_495571.csv,495571,131,164997,,../../images/project_n_back/im1.png,1,1,False,0,,0.0,False,
n_back_495571.csv,495571,133,167317,1813.300000011921,../../images/project_n_back/im16.png,16,1,False,0,1.0,0.0,False,
n_back_495571.csv,495571,135,169033,1209.899999976158,../../images/project_n_back/im0.png,0,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,137,170565,1021.0,../../images/project_n_back/im15.png,15,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,139,172105,1036.5,../../images/project_n_back/im20.png,20,2,True,10,0.0,1.0,False,False
n_back_495571.csv,495571,141,173918,1308.5,../../images/project_n_back/im5.png,5,1,False,0,1.0,0.0,False,
n_back_495571.csv,495571,143,175777,1346.699999988079,../../images/project_n_back/im11.png,11,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,145,177596,1309.0,../../images/project_n_back/im9.png,9,1,False,0,1.0,0.0,False,
n_back_495571.csv,495571,147,179512,1398.800000011921,../../images/project_n_back/im8.png,8,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,149,181774,1757.0999999642372,../../images/project_n_back/im12.png,12,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,151,183541,1259.800000011921,../../images/project_n_back/im1.png,1,2,True,10,0.0,1.0,False,False
n_back_495571.csv,495571,153,185330,1283.4000000357628,../../images/project_n_back/im43.png,43,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,155,188360,2514.399999976158,../../images/project_n_back/im0.png,0,2,True,10,1.0,1.0,True,True
n_back_495571.csv,495571,157,190142,1274.300000011921,../../images/project_n_back/im37.png,37,1,False,0,0.0,0.0,True,
n_back_495571.csv,495571,159,193106,2459.900000035763,../../images/project_n_back/im11.png,11,2,True,8,1.0,1.0,True,True
n_back_495571.csv,495571,161,194672,1060.899999976158,../../images/project_n_back/im12.png,12,2,True,6,1.0,1.0,True,True
n_back_398441.csv,398441,7,97342,1374.4000000059605,../../images/project_n_back/im39.png,39,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,9,99040,1194.2000000029802,../../images/project_n_back/im41.png,41,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,11,100391,848.7999999970198,../../images/project_n_back/im2.png,2,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,13,102242,1347.2000000029802,../../images/project_n_back/im48.png,48,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,15,103775,1030.5,../../images/project_n_back/im50.png,50,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,17,105358,1080.2999999970198,../../images/project_n_back/im44.png,44,1,False,0,1.0,0.0,False,
n_back_398441.csv,398441,19,106891,1030.0,../../images/project_n_back/im33.png,33,1,False,0,1.0,0.0,False,
n_back_398441.csv,398441,21,108558,1163.2999999970198,../../images/project_n_back/im35.png,35,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,23,110207,1146.8999999910593,../../images/project_n_back/im40.png,40,1,False,0,1.0,0.0,False,
n_back_398441.csv,398441,25,111741,1031.2000000029802,../../images/project_n_back/im27.png,27,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,27,113357,1113.2000000029802,../../images/project_n_back/im24.png,24,1,False,0,1.0,0.0,False,
n_back_398441.csv,398441,29,115208,1346.7000000029802,../../images/project_n_back/im41.png,41,2,True,10,1.0,1.0,True,True
n_back_398441.csv,398441,31,116675,963.0999999940396,../../images/project_n_back/im2.png,2,2,True,10,1.0,1.0,True,True
n_back_398441.csv,398441,33,118492,1314.2000000029802,../../images/project_n_back/im53.png,53,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,35,119991,997.4000000059604,../../images/project_n_back/im50.png,50,2,True,10,0.0,1.0,False,False
n_back_398441.csv,398441,37,121691,1197.0999999940395,../../images/project_n_back/im46.png,46,1,False,0,1.0,0.0,False,
n_back_398441.csv,398441,39,123275,1081.0999999940395,../../images/project_n_back/im3.png,3,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,41,124775,997.5,../../images/project_n_back/im26.png,26,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,43,126340,1062.6000000089407,../../images/project_n_back/im40.png,40,2,True,10,1.0,1.0,True,True
n_back_398441.csv,398441,45,128041,1198.7999999970198,../../images/project_n_back/im36.png,36,1,False,0,1.0,0.0,False,
n_back_398441.csv,398441,47,129808,1263.3999999910593,../../images/project_n_back/im21.png,21,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,49,131490,1180.0,../../images/project_n_back/im10.png,10,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,51,132991,997.8000000119208,../../images/project_n_back/im52.png,52,1,False,0,1.0,0.0,False,
n_back_398441.csv,398441,53,134474,979.7999999970198,../../images/project_n_back/im19.png,19,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,55,136925,1948.70000000298,../../images/project_n_back/im42.png,42,1,False,0,1.0,0.0,False,
n_back_398441.csv,398441,57,138458,1030.5,../../images/project_n_back/im56.png,56,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,59,141962,,../../images/project_n_back/im17.png,17,1,False,0,,0.0,False,
n_back_398441.csv,398441,61,143758,1293.5,../../images/project_n_back/im31.png,31,1,False,0,1.0,0.0,False,
n_back_398441.csv,398441,63,145258,997.2000000029802,../../images/project_n_back/im49.png,49,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,65,146825,1064.0,../../images/project_n_back/im32.png,32,1,False,0,1.0,0.0,False,
n_back_398441.csv,398441,67,148575,1246.7000000029802,../../images/project_n_back/im21.png,21,2,True,10,0.0,1.0,False,False
n_back_398441.csv,398441,69,150490,1412.9000000059605,../../images/project_n_back/im10.png,10,2,True,10,1.0,1.0,True,True
n_back_398441.csv,398441,71,152424,1431.2000000029802,../../images/project_n_back/im52.png,52,2,True,10,0.0,1.0,False,False
n_back_398441.csv,398441,73,154191,1264.4000000059605,../../images/project_n_back/im47.png,47,1,False,0,1.0,0.0,False,
n_back_398441.csv,398441,75,155708,1014.0,../../images/project_n_back/im42.png,42,2,True,10,1.0,1.0,True,True
n_back_398441.csv,398441,77,157525,1313.9000000059605,../../images/project_n_back/im38.png,38,1,False,0,1.0,0.0,False,
n_back_398441.csv,398441,79,158757,729.5999999940395,../../images/project_n_back/im55.png,55,1,False,0,1.0,0.0,False,
n_back_398441.csv,398441,81,160375,1114.7999999970198,../../images/project_n_back/im31.png,31,2,True,10,1.0,1.0,True,True
n_back_398441.csv,398441,83,161641,764.4000000059605,../../images/project_n_back/im13.png,13,1,False,0,1.0,0.0,False,
n_back_398441.csv,398441,85,163624,1479.9000000059605,../../images/project_n_back/im32.png,32,2,True,10,0.0,1.0,False,False
n_back_398441.csv,398441,87,165175,1047.2999999970198,../../images/project_n_back/im22.png,22,1,False,0,1.0,0.0,False,
n_back_398441.csv,398441,89,166824,1147.2000000029802,../../images/project_n_back/im51.png,51,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,91,168425,1097.0,../../images/project_n_back/im30.png,30,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,93,170091,1163.5999999940395,../../images/project_n_back/im34.png,34,1,False,0,1.0,0.0,False,
n_back_398441.csv,398441,95,171808,1213.7000000029802,../../images/project_n_back/im23.png,23,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,97,173274,963.5999999940396,../../images/project_n_back/im4.png,4,1,False,0,1.0,0.0,False,
n_back_398441.csv,398441,99,174841,1064.0,../../images/project_n_back/im14.png,14,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,101,176775,1430.7000000029802,../../images/project_n_back/im29.png,29,1,False,0,1.0,0.0,False,
n_back_398441.csv,398441,103,178525,1247.3999999910593,../../images/project_n_back/im28.png,28,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,105,180642,1614.2999999970198,../../images/project_n_back/im54.png,54,1,False,0,1.0,0.0,False,
n_back_398441.csv,398441,107,182691,1547.1000000089407,../../images/project_n_back/im22.png,22,2,True,10,1.0,1.0,True,True
n_back_398441.csv,398441,109,184375,1180.0,../../images/project_n_back/im51.png,51,2,True,10,0.0,1.0,False,False
n_back_398441.csv,398441,111,186725,1847.0,../../images/project_n_back/im30.png,30,2,True,10,1.0,1.0,True,True
n_back_398441.csv,398441,113,188758,1530.4000000059605,../../images/project_n_back/im58.png,58,1,False,0,1.0,0.0,False,
n_back_398441.csv,398441,115,190175,913.2999999970198,../../images/project_n_back/im18.png,18,1,False,0,1.0,0.0,False,
n_back_398441.csv,398441,117,192057,1379.3999999910593,../../images/project_n_back/im59.png,59,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,119,194241,1680.5,../../images/project_n_back/im20.png,20,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,121,196008,1264.5,../../images/project_n_back/im25.png,25,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,123,198425,1913.3999999910595,../../images/project_n_back/im6.png,6,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,125,200392,1464.3999999910593,../../images/project_n_back/im45.png,45,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,127,202058,1163.0,../../images/project_n_back/im7.png,7,1,False,0,1.0,0.0,False,
n_back_398441.csv,398441,129,204158,1596.7000000029802,../../images/project_n_back/im57.png,57,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,131,205791,1130.0,../../images/project_n_back/im1.png,1,1,False,0,1.0,0.0,False,
n_back_398441.csv,398441,133,207558,1263.9000000059605,../../images/project_n_back/im16.png,16,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,135,209325,1263.699999988079,../../images/project_n_back/im0.png,0,1,False,0,1.0,0.0,False,
n_back_398441.csv,398441,137,210791,964.3000000119208,../../images/project_n_back/im15.png,15,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,139,213508,2213.9000000059605,../../images/project_n_back/im20.png,20,2,True,10,0.0,1.0,False,False
n_back_398441.csv,398441,141,214975,963.5,../../images/project_n_back/im5.png,5,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,143,216308,830.4000000059605,../../images/project_n_back/im11.png,11,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,145,217741,930.5999999940396,../../images/project_n_back/im9.png,9,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,147,219392,1147.0,../../images/project_n_back/im8.png,8,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,149,220975,1080.7000000029802,../../images/project_n_back/im12.png,12,1,False,0,0.0,0.0,True,
n_back_398441.csv,398441,151,223225,1746.0,../../images/project_n_back/im1.png,1,2,True,10,0.0,1.0,False,False
n_back_398441.csv,398441,153,224608,880.2999999970198,../../images/project_n_back/im43.png,43,1,False,0,1.0,0.0,False,
n_back_398441.csv,398441,155,225775,662.7999999970198,../../images/project_n_back/im0.png,0,2,True,10,1.0,1.0,True,True
n_back_398441.csv,398441,157,227058,780.6999999880791,../../images/project_n_back/im37.png,37,1,False,0,1.0,0.0,False,
n_back_398441.csv,398441,159,228575,1013.4000000059604,../../images/project_n_back/im11.png,11,2,True,8,1.0,1.0,True,True
n_back_398441.csv,398441,161,230441,1362.7999999970198,../../images/project_n_back/im12.png,12,2,True,6,0.0,1.0,False,False
n_back_379019.csv,379019,7,23497,1261.4000000059605,../../images/project_n_back/im39.png,39,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,9,24748,745.9000000059605,../../images/project_n_back/im41.png,41,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,11,25697,444.6999999880791,../../images/project_n_back/im2.png,2,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,13,27030,828.6999999880791,../../images/project_n_back/im48.png,48,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,15,28147,614.0999999940395,../../images/project_n_back/im50.png,50,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,17,29429,776.0999999940395,../../images/project_n_back/im44.png,44,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,19,30630,696.2999999821186,../../images/project_n_back/im33.png,33,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,21,31931,797.8000000119209,../../images/project_n_back/im35.png,35,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,23,33596,1160.800000011921,../../images/project_n_back/im40.png,40,1,False,0,1.0,0.0,False,
n_back_379019.csv,379019,25,34663,562.4000000059605,../../images/project_n_back/im27.png,27,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,27,35863,697.4000000059605,../../images/project_n_back/im24.png,24,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,29,37064,696.7000000178814,../../images/project_n_back/im41.png,41,2,True,10,0.0,1.0,False,False
n_back_379019.csv,379019,31,38248,679.5999999940395,../../images/project_n_back/im2.png,2,2,True,10,0.0,1.0,False,False
n_back_379019.csv,379019,33,39464,714.5,../../images/project_n_back/im53.png,53,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,35,40763,793.5999999940395,../../images/project_n_back/im50.png,50,2,True,10,0.0,1.0,False,False
n_back_379019.csv,379019,37,42096,829.2000000178814,../../images/project_n_back/im46.png,46,1,False,0,1.0,0.0,False,
n_back_379019.csv,379019,39,43512,912.9000000059604,../../images/project_n_back/im3.png,3,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,41,45530,1514.2999999821186,../../images/project_n_back/im26.png,26,1,False,0,1.0,0.0,False,
n_back_379019.csv,379019,43,47029,995.0999999940396,../../images/project_n_back/im40.png,40,2,True,10,1.0,1.0,True,True
n_back_379019.csv,379019,45,48463,930.3000000119208,../../images/project_n_back/im36.png,36,1,False,0,1.0,0.0,False,
n_back_379019.csv,379019,47,49879,912.600000023842,../../images/project_n_back/im21.png,21,1,False,0,1.0,0.0,False,
n_back_379019.csv,379019,49,51281,897.5999999940395,../../images/project_n_back/im10.png,10,1,False,0,1.0,0.0,False,
n_back_379019.csv,379019,51,52397,612.8999999761581,../../images/project_n_back/im52.png,52,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,53,53930,1030.0,../../images/project_n_back/im19.png,19,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,55,55513,1078.699999988079,../../images/project_n_back/im42.png,42,1,False,0,1.0,0.0,False,
n_back_379019.csv,379019,57,56997,979.7000000178814,../../images/project_n_back/im56.png,56,1,False,0,1.0,0.0,False,
n_back_379019.csv,379019,59,58312,812.1999999880791,../../images/project_n_back/im17.png,17,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,61,59529,712.6999999880791,../../images/project_n_back/im31.png,31,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,63,60863,830.0,../../images/project_n_back/im49.png,49,1,False,0,1.0,0.0,False,
n_back_379019.csv,379019,65,62547,1180.2999999821186,../../images/project_n_back/im32.png,32,1,False,0,1.0,0.0,False,
n_back_379019.csv,379019,67,64047,995.9000000059604,../../images/project_n_back/im21.png,21,2,True,10,1.0,1.0,True,True
n_back_379019.csv,379019,69,65281,729.0,../../images/project_n_back/im10.png,10,2,True,10,1.0,1.0,True,True
n_back_379019.csv,379019,71,66996,1211.0999999940395,../../images/project_n_back/im52.png,52,2,True,10,1.0,1.0,True,True
n_back_379019.csv,379019,73,68596,1096.2999999821186,../../images/project_n_back/im47.png,47,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,75,70014,913.5999999940396,../../images/project_n_back/im42.png,42,2,True,10,1.0,1.0,True,True
n_back_379019.csv,379019,77,71513,995.2999999821186,../../images/project_n_back/im38.png,38,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,79,73462,1445.0,../../images/project_n_back/im55.png,55,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,81,74830,862.6999999880791,../../images/project_n_back/im31.png,31,2,True,10,1.0,1.0,True,True
n_back_379019.csv,379019,83,76263,929.0999999940396,../../images/project_n_back/im13.png,13,1,False,0,1.0,0.0,False,
n_back_379019.csv,379019,85,77546,778.5999999940395,../../images/project_n_back/im32.png,32,2,True,10,0.0,1.0,False,False
n_back_379019.csv,379019,87,79213,1162.7999999821186,../../images/project_n_back/im22.png,22,1,False,0,1.0,0.0,False,
n_back_379019.csv,379019,89,80696,978.2000000178814,../../images/project_n_back/im51.png,51,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,91,82096,896.1999999880791,../../images/project_n_back/im30.png,30,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,93,83430,830.5,../../images/project_n_back/im34.png,34,1,False,0,1.0,0.0,False,
n_back_379019.csv,379019,95,84863,930.2999999821186,../../images/project_n_back/im23.png,23,1,False,0,1.0,0.0,False,
n_back_379019.csv,379019,97,86179,811.5999999940395,../../images/project_n_back/im4.png,4,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,99,87664,980.9000000059604,../../images/project_n_back/im14.png,14,1,False,0,1.0,0.0,False,
n_back_379019.csv,379019,101,89080,912.4000000059604,../../images/project_n_back/im29.png,29,1,False,0,1.0,0.0,False,
n_back_379019.csv,379019,103,90396,813.1999999880791,../../images/project_n_back/im28.png,28,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,105,91880,980.1999999880792,../../images/project_n_back/im54.png,54,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,107,93464,1079.0,../../images/project_n_back/im22.png,22,2,True,10,1.0,1.0,True,True
n_back_379019.csv,379019,109,95147,1179.800000011921,../../images/project_n_back/im51.png,51,2,True,10,1.0,1.0,True,True
n_back_379019.csv,379019,111,96414,764.2000000178814,../../images/project_n_back/im30.png,30,2,True,10,0.0,1.0,False,False
n_back_379019.csv,379019,113,98531,1613.399999976158,../../images/project_n_back/im58.png,58,1,False,0,1.0,0.0,False,
n_back_379019.csv,379019,115,99946,911.7999999821186,../../images/project_n_back/im18.png,18,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,117,101363,913.0,../../images/project_n_back/im59.png,59,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,119,102629,762.9000000059605,../../images/project_n_back/im20.png,20,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,121,103829,696.6000000238419,../../images/project_n_back/im25.png,25,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,123,104998,665.5,../../images/project_n_back/im6.png,6,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,125,106212,710.4000000059605,../../images/project_n_back/im45.png,45,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,127,107446,731.0,../../images/project_n_back/im7.png,7,1,False,0,0.0,0.0,True,
n_back_379019.csv,379019,129,109382,1431.2000000178814,../../images/project_n_back/im57.png,57,1,False,0,1.0,0.0,False,
